created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2022-10-09T23:10:12Z,311267,35.29,56.05,59.68,2820,-86,87,28,44.02
2022-10-09T23:12:12Z,311268,35.29,53.16,59.16,2822,-84,87,28,42.78
2022-10-09T23:14:13Z,311269,34.25,53.08,57.81,2824,-84,87,28,42.62
2022-10-09T23:16:12Z,311270,33.90,51.85,54.06,2826,-84,87,28,42.17
2022-10-09T23:18:12Z,311271,34.18,54.02,57.47,2828,-80,87,28,42.89
2022-10-09T23:20:12Z,311272,34.22,53.22,56.56,2830,-82,87,28,42.63
2022-10-09T23:22:12Z,311273,33.45,51.44,55.80,2832,-82,87,28,41.93
2022-10-09T23:24:12Z,311274,33.43,53.21,58.16,2834,-83,86,28,42.67
2022-10-09T23:26:12Z,311275,32.80,51.16,56.51,2836,-85,87,28,41.58
2022-10-09T23:28:12Z,311276,33.23,51.46,55.18,2838,-84,87,28,41.88
2022-10-09T23:30:12Z,311277,33.39,50.75,56.12,2840,-86,87,28,41.66
2022-10-09T23:32:12Z,311278,33.98,53.04,57.16,2842,-85,87,28,42.62
2022-10-09T23:34:12Z,311279,32.89,50.85,54.80,2844,-81,87,29,41.47
2022-10-09T23:36:12Z,311280,31.31,50.02,55.73,2846,-83,87,28,41.04
2022-10-09T23:38:12Z,311281,32.05,48.82,52.65,2848,-82,87,29,40.51
2022-10-09T23:40:12Z,311282,31.40,47.91,53.11,2850,-83,87,28,40.04
2022-10-09T23:42:12Z,311283,30.96,47.50,50.45,2852,-80,87,28,39.96
2022-10-09T23:44:12Z,311284,30.98,47.85,51.36,2854,-81,87,27,40.08
2022-10-09T23:46:13Z,311285,30.82,46.48,51.18,2856,-81,87,28,39.39
2022-10-09T23:48:12Z,311286,30.24,46.60,50.66,2858,-80,87,28,39.52
2022-10-09T23:50:12Z,311287,31.28,47.17,50.03,2860,-82,87,28,39.81
2022-10-09T23:52:12Z,311288,31.09,46.65,50.02,2862,-81,87,28,39.43
2022-10-09T23:54:13Z,311289,31.23,49.15,54.02,2864,-81,87,29,40.79
2022-10-09T23:56:13Z,311290,31.42,50.16,55.14,2866,-79,87,28,41.09
2022-10-09T23:58:12Z,311291,31.47,48.36,52.12,2868,-84,87,28,40.34
2022-10-10T00:00:16Z,311292,32.49,47.65,52.39,2870,-84,87,29,40.09
2022-10-10T00:02:12Z,311293,32.64,48.65,52.35,2872,-84,87,29,40.45
2022-10-10T00:04:12Z,311294,32.21,48.32,52.26,2874,-80,87,29,40.16
2022-10-10T00:06:12Z,311295,31.64,48.80,52.40,2876,-83,86,29,40.51
2022-10-10T00:08:12Z,311296,30.77,48.91,52.38,2878,-85,87,28,40.54
2022-10-10T00:10:12Z,311297,31.07,47.50,52.26,2880,-80,86,28,39.93
2022-10-10T00:12:13Z,311298,29.65,47.54,51.22,2882,-84,86,27,39.80
2022-10-10T00:14:12Z,311299,31.03,48.55,53.28,2884,-83,86,28,40.36
2022-10-10T00:16:12Z,311300,32.00,49.48,54.23,2886,-84,87,29,40.82
2022-10-10T00:18:26Z,311301,31.24,48.39,51.39,2888,-86,86,28,40.39
2022-10-10T00:20:12Z,311302,30.88,47.25,51.62,2890,-85,86,29,39.50
2022-10-10T00:22:13Z,311303,31.70,49.61,53.96,2892,-80,86,29,40.86
2022-10-10T00:24:14Z,311304,31.44,47.82,52.25,2894,-80,86,29,40.04
2022-10-10T00:26:12Z,311305,31.74,48.94,52.54,2896,-83,86,30,40.56
2022-10-10T00:28:12Z,311306,31.54,48.69,55.33,2898,-78,86,29,40.39
2022-10-10T00:30:12Z,311307,30.64,47.42,53.33,2900,-81,86,29,39.67
2022-10-10T00:32:13Z,311308,30.80,48.04,52.64,2902,-83,86,29,40.13
2022-10-10T00:34:27Z,311309,31.31,50.17,53.17,2904,-83,86,29,41.24
2022-10-10T00:36:12Z,311310,30.75,47.66,51.55,2906,-81,86,30,40.11
2022-10-10T00:38:12Z,311311,29.45,44.96,51.07,2908,-83,86,30,38.62
2022-10-10T00:40:12Z,311312,31.53,48.53,52.85,2910,-80,86,30,40.49
2022-10-10T00:42:13Z,311313,30.66,46.56,49.98,2912,-82,86,30,39.32
2022-10-10T00:44:12Z,311314,31.60,48.94,53.48,2914,-81,86,30,40.81
2022-10-10T00:46:12Z,311315,32.05,50.86,54.63,2916,-81,86,30,41.61
2022-10-10T00:48:12Z,311316,31.48,48.88,52.86,2918,-83,85,30,40.57
2022-10-10T00:50:24Z,311317,31.47,48.84,52.69,2920,-81,85,30,40.45
2022-10-10T00:52:12Z,311318,31.81,49.09,54.22,2922,-81,85,30,40.83
2022-10-10T00:54:12Z,311319,31.09,47.78,51.55,2924,-84,85,30,39.95
2022-10-10T00:56:12Z,311320,31.70,49.35,54.74,2926,-80,85,31,40.84
2022-10-10T00:58:12Z,311321,31.14,47.64,51.67,2928,-79,85,31,40.02
2022-10-10T01:00:12Z,311322,30.33,48.32,54.61,2930,-80,84,31,40.25
2022-10-10T01:02:12Z,311323,31.59,50.28,53.57,2932,-84,84,31,41.24
2022-10-10T01:04:12Z,311324,31.26,49.04,55.70,2934,-76,84,32,40.72
2022-10-10T01:06:24Z,311325,31.77,48.46,53.19,2936,-78,84,32,40.44
2022-10-10T01:08:12Z,311326,31.55,48.09,53.22,2938,-83,84,33,40.36
2022-10-10T01:10:12Z,311327,31.96,48.76,52.46,2940,-79,83,33,40.54
2022-10-10T01:12:12Z,311328,30.75,47.89,52.46,2942,-81,83,33,40.16
2022-10-10T01:14:12Z,311329,31.43,49.60,54.91,2944,-81,83,34,41.08
2022-10-10T01:16:12Z,311330,30.93,49.24,53.60,2946,-78,83,33,40.84
2022-10-10T01:18:12Z,311331,31.62,50.06,54.70,2948,-78,83,34,41.25
2022-10-10T01:20:12Z,311332,32.78,50.82,55.53,2950,-82,83,34,41.44
2022-10-10T01:22:26Z,311333,31.19,47.93,52.07,2952,-81,82,34,40.18
2022-10-10T01:24:12Z,311334,31.32,49.93,57.04,2954,-81,82,34,41.12
2022-10-10T01:26:12Z,311335,31.64,51.15,56.58,2956,-80,83,35,41.58
2022-10-10T01:28:12Z,311336,31.57,49.21,53.59,2958,-79,82,35,40.80
2022-10-10T01:30:12Z,311337,32.29,50.68,54.88,2960,-83,82,35,41.41
2022-10-10T01:32:12Z,311338,33.91,52.65,55.88,2962,-81,82,35,42.51
2022-10-10T01:34:12Z,311339,35.52,55.11,61.36,2964,-78,82,35,43.39
2022-10-10T01:36:12Z,311340,34.93,53.05,58.67,2966,-83,82,35,42.53
2022-10-10T01:38:24Z,311341,34.16,54.21,57.32,2968,-79,82,35,43.12
2022-10-10T01:40:12Z,311342,34.79,55.23,59.16,2970,-79,82,35,43.59
2022-10-10T01:42:12Z,311343,35.39,54.68,60.25,2972,-78,81,35,43.23
2022-10-10T01:44:12Z,311344,36.33,57.26,63.94,2974,-79,82,35,44.17
2022-10-10T01:46:12Z,311345,35.45,55.36,61.45,2976,-82,81,35,43.27
2022-10-10T01:48:12Z,311346,34.04,53.84,58.25,2978,-83,81,35,42.95
2022-10-10T01:50:12Z,311347,35.80,53.82,59.51,2980,-78,81,35,42.78
2022-10-10T01:52:12Z,311348,34.95,54.84,59.53,2982,-80,81,36,43.40
2022-10-10T01:54:24Z,311349,34.05,54.33,60.84,2984,-79,81,36,43.09
2022-10-10T01:56:13Z,311350,35.12,53.86,57.98,2986,-79,80,36,42.90
2022-10-10T01:58:12Z,311351,35.64,56.05,63.09,2988,-80,80,37,43.96
2022-10-10T02:00:12Z,311352,37.00,56.67,60.87,2990,-81,80,37,44.11
2022-10-10T02:02:12Z,311353,36.20,55.88,61.12,2992,-80,80,38,43.96
2022-10-10T02:04:12Z,311354,35.62,57.50,62.62,2994,-79,80,38,44.40
2022-10-10T02:06:13Z,311355,36.64,56.64,63.58,2996,-79,80,38,44.15
2022-10-10T02:08:12Z,311356,35.60,55.91,60.78,2998,-79,80,38,43.69
2022-10-10T02:10:24Z,311357,35.55,55.75,60.49,3000,-79,80,38,43.85
2022-10-10T02:12:12Z,311358,37.24,57.31,63.27,3002,-79,80,38,44.47
2022-10-10T02:14:12Z,311359,36.84,57.27,63.20,3004,-79,80,38,44.50
2022-10-10T02:18:12Z,311360,35.62,55.94,62.88,3008,-81,79,39,43.75
2022-10-10T02:20:12Z,311361,36.46,55.50,60.95,3010,-80,79,39,43.66
2022-10-10T02:22:12Z,311362,37.41,59.25,64.91,3012,-78,79,39,45.27
2022-10-10T02:24:12Z,311363,39.11,58.48,63.82,3014,-79,79,39,44.91
2022-10-10T02:26:25Z,311364,40.55,62.29,67.50,3016,-79,79,39,46.36
2022-10-10T02:28:12Z,311365,43.00,66.67,71.42,3018,-80,79,39,48.29
2022-10-10T02:30:12Z,311366,41.83,65.39,71.54,3020,-87,79,39,47.61
2022-10-10T02:32:12Z,311367,42.11,66.42,73.25,3022,-83,79,39,47.75
2022-10-10T02:34:12Z,311368,41.67,64.41,69.06,3024,-81,79,39,47.31
2022-10-10T02:36:12Z,311369,43.78,67.02,74.71,3026,-84,79,39,48.25
2022-10-10T02:38:12Z,311370,42.84,64.91,72.62,3028,-81,79,39,47.48
2022-10-10T02:40:12Z,311371,42.40,65.93,73.46,3030,-78,79,39,47.89
2022-10-10T02:42:24Z,311372,41.69,65.13,70.69,3032,-78,79,39,47.22
2022-10-10T02:44:12Z,311373,39.83,62.28,69.06,3034,-81,79,39,46.51
2022-10-10T02:46:12Z,311374,41.48,63.77,69.64,3036,-79,79,40,47.07
2022-10-10T02:48:12Z,311375,40.44,64.87,69.78,3038,-81,78,40,47.44
2022-10-10T02:50:13Z,311376,39.91,61.33,69.64,3040,-81,78,40,45.84
2022-10-10T02:52:12Z,311377,41.11,63.94,69.48,3042,-84,78,40,46.80
2022-10-10T02:54:12Z,311378,41.02,64.68,71.21,3044,-79,78,40,47.30
2022-10-10T02:56:12Z,311379,40.38,63.31,68.69,3046,-80,78,41,46.73
2022-10-10T02:58:24Z,311380,39.84,61.65,68.24,3048,-79,78,41,45.84
2022-10-10T03:00:12Z,311381,41.76,66.20,72.80,3050,-79,78,42,48.07
2022-10-10T03:02:12Z,311382,42.86,67.68,75.42,3052,-82,78,42,48.16
2022-10-10T03:04:12Z,311383,43.69,68.89,78.38,3054,-80,78,42,49.02
2022-10-10T03:06:12Z,311384,42.11,67.31,74.45,3056,-77,78,42,48.25
2022-10-10T03:08:12Z,311385,40.65,65.67,70.46,3058,-80,78,42,47.63
2022-10-10T03:10:12Z,311386,39.63,64.06,70.61,3060,-81,77,43,47.15
2022-10-10T03:12:12Z,311387,42.29,67.20,72.36,3062,-79,77,43,48.24
2022-10-10T03:14:24Z,311388,42.64,68.28,77.41,3064,-80,77,44,48.64
2022-10-10T03:16:12Z,311389,42.64,70.17,77.14,3066,-78,77,44,49.52
2022-10-10T03:18:12Z,311390,45.06,71.21,79.55,3068,-82,77,44,49.79
2022-10-10T03:20:12Z,311391,44.13,71.91,79.95,3070,-81,77,44,50.13
2022-10-10T03:22:12Z,311392,45.66,70.57,77.16,3072,-83,77,44,49.77
2022-10-10T03:24:12Z,311393,45.94,72.62,78.87,3074,-79,77,44,50.36
2022-10-10T03:26:12Z,311394,47.21,76.59,85.66,3076,-81,76,44,51.93
2022-10-10T03:28:12Z,311395,47.11,73.76,80.50,3078,-79,76,44,50.83
2022-10-10T03:30:25Z,311396,46.53,74.00,82.21,3080,-81,76,44,51.02
2022-10-10T03:32:12Z,311397,43.93,71.51,80.78,3082,-77,76,44,49.87
2022-10-10T03:34:12Z,311398,45.38,72.30,79.43,3084,-81,76,45,50.13
2022-10-10T03:36:12Z,311399,45.26,72.00,79.60,3086,-80,77,45,50.35
2022-10-10T03:38:12Z,311400,45.23,72.14,80.25,3088,-78,76,45,50.32
2022-10-10T03:40:12Z,311401,45.59,71.88,77.55,3090,-82,76,45,50.10
2022-10-10T03:42:12Z,311402,45.72,73.04,80.43,3092,-82,76,45,50.35
2022-10-10T03:44:13Z,311403,45.61,72.96,82.02,3094,-79,76,45,50.54
2022-10-10T03:46:24Z,311404,46.68,74.95,84.18,3096,-80,76,45,51.18
2022-10-10T03:48:13Z,311405,46.95,74.74,82.95,3098,-80,76,45,51.07
2022-10-10T03:50:12Z,311406,47.15,74.83,82.41,3100,-80,76,45,51.20
2022-10-10T03:52:12Z,311407,46.78,73.72,82.30,3102,-78,76,45,50.58
2022-10-10T03:54:12Z,311408,45.88,72.86,81.09,3104,-78,76,45,50.49
2022-10-10T03:56:12Z,311409,50.24,79.88,89.17,3106,-85,76,45,53.28
2022-10-10T03:58:12Z,311410,50.61,79.74,87.09,3108,-83,76,46,53.02
2022-10-10T04:00:13Z,311411,49.73,79.31,88.77,3110,-82,75,46,52.90
2022-10-10T04:02:24Z,311412,48.00,74.65,82.44,3112,-79,75,46,51.09
2022-10-10T04:04:18Z,311413,48.89,77.75,85.82,3114,-86,75,47,52.23
2022-10-10T04:06:12Z,311414,46.96,74.38,81.82,3116,-79,75,47,50.96
2022-10-10T04:08:15Z,311415,46.74,74.74,83.92,3118,-81,73,47,51.02
2022-10-10T04:10:15Z,311416,46.31,74.49,84.64,3120,-82,75,47,51.04
2022-10-10T04:12:13Z,311417,46.93,76.35,85.82,3122,-81,75,47,51.49
2022-10-10T04:14:12Z,311418,47.09,73.16,79.86,3124,-83,75,47,50.73
2022-10-10T04:16:12Z,311419,47.29,74.87,83.37,3126,-79,75,47,51.31
2022-10-10T04:18:25Z,311420,46.87,74.42,84.02,3128,-81,75,47,51.09
2022-10-10T04:20:13Z,311421,46.88,73.91,80.93,3130,-84,75,47,50.84
2022-10-10T04:22:12Z,311422,46.29,76.27,85.80,3132,-80,75,47,51.64
2022-10-10T04:24:12Z,311423,47.14,74.54,85.57,3134,-81,75,47,50.93
2022-10-10T04:26:12Z,311424,46.81,78.20,84.61,3136,-81,75,47,52.24
2022-10-10T04:28:12Z,311425,46.68,73.82,80.33,3138,-81,75,47,50.84
2022-10-10T04:30:13Z,311426,47.59,75.43,82.34,3140,-81,75,47,51.39
2022-10-10T04:32:23Z,311427,46.96,75.54,82.20,3142,-82,75,48,51.52
2022-10-10T04:34:27Z,311428,47.25,76.38,85.10,3144,-82,74,48,51.85
2022-10-10T04:36:14Z,311429,46.35,75.07,81.54,3146,-80,75,48,51.06
2022-10-10T04:38:15Z,311430,47.24,75.85,83.74,3148,-82,74,48,51.46
2022-10-10T04:40:13Z,311431,48.50,78.45,87.64,3150,-81,74,48,52.57
2022-10-10T04:42:12Z,311432,47.81,77.35,84.81,3152,-80,74,48,52.06
2022-10-10T04:44:13Z,311433,46.29,74.51,83.38,3154,-79,74,48,50.98
2022-10-10T04:46:12Z,311434,47.06,75.19,83.15,3156,-82,74,49,51.25
2022-10-10T04:48:14Z,311435,47.57,76.00,84.95,3158,-82,74,49,51.43
2022-10-10T04:50:25Z,311436,48.61,76.59,83.11,3160,-79,74,49,51.89
2022-10-10T04:52:12Z,311437,48.79,74.96,81.38,3162,-79,74,49,51.30
2022-10-10T04:54:12Z,311438,52.00,82.37,90.49,3164,-81,74,50,54.47
2022-10-10T04:56:12Z,311439,51.93,84.07,92.88,3166,-80,74,50,55.31
2022-10-10T04:58:15Z,311440,50.57,81.24,90.78,3168,-83,74,50,53.80
2022-10-10T05:00:13Z,311441,49.74,81.77,89.92,3170,-79,73,50,54.04
2022-10-10T05:02:12Z,311442,49.13,79.06,87.17,3172,-80,73,50,52.69
2022-10-10T05:04:14Z,311443,49.36,79.30,88.91,3174,-80,73,50,52.73
2022-10-10T05:07:02Z,311444,48.02,79.73,89.55,3176,-82,73,50,53.27
2022-10-10T05:08:51Z,311445,48.70,78.07,86.79,3178,-81,73,50,52.43
2022-10-10T05:10:49Z,311446,49.52,81.48,88.34,3180,-81,71,50,53.95
2022-10-10T05:19:04Z,311447,48.55,78.98,88.38,3188,-86,72,51,52.61
2022-10-10T05:20:43Z,311448,49.93,81.13,90.46,3190,-79,73,51,53.54
2022-10-10T05:22:55Z,311449,49.11,80.91,91.42,3192,-79,73,51,53.56
2022-10-10T05:24:42Z,311450,48.87,79.59,86.43,3194,-80,73,51,52.94
2022-10-10T05:26:42Z,311451,49.83,82.37,90.00,3196,-80,73,51,54.33
2022-10-10T05:28:42Z,311452,48.62,79.71,89.00,3198,-79,73,51,52.96
2022-10-10T05:30:43Z,311453,50.78,82.42,92.64,3200,-78,73,51,54.36
2022-10-10T05:32:42Z,311454,48.23,78.74,88.40,3202,-82,73,51,52.58
2022-10-10T05:34:42Z,311455,50.46,81.11,90.32,3204,-81,73,51,53.79
2022-10-10T05:36:42Z,311456,50.79,83.14,94.07,3206,-80,73,51,54.96
2022-10-10T05:38:54Z,311457,50.41,81.68,90.54,3208,-81,73,51,54.21
2022-10-10T05:40:43Z,311458,50.85,82.49,91.30,3210,-83,73,51,54.43
2022-10-10T05:42:45Z,311459,50.48,82.89,91.00,3212,-81,73,51,54.70
2022-10-10T05:44:42Z,311460,49.80,80.62,89.88,3214,-82,73,51,53.54
2022-10-10T05:46:44Z,311461,49.96,83.71,93.00,3216,-83,73,51,55.20
2022-10-10T05:48:42Z,311462,52.31,85.07,94.00,3218,-81,73,51,56.05
2022-10-10T05:50:42Z,311463,54.96,87.63,98.78,3220,-81,73,51,57.70
2022-10-10T05:52:42Z,311464,53.27,87.80,97.54,3222,-80,73,51,57.84
2022-10-10T05:54:54Z,311465,52.65,88.82,98.44,3224,-76,73,51,58.33
2022-10-10T05:56:42Z,311466,52.95,88.91,97.40,3226,-77,73,51,58.47
2022-10-10T05:58:48Z,311467,52.91,87.11,98.17,3228,-82,73,51,57.41
2022-10-10T06:00:44Z,311468,53.74,89.09,99.57,3230,-82,73,51,58.74
2022-10-10T06:02:43Z,311469,53.66,85.04,94.41,3232,-82,73,51,55.95
2022-10-10T06:04:44Z,311470,53.55,91.15,100.11,3234,-79,73,52,59.93
2022-10-10T06:06:42Z,311471,54.85,94.23,104.36,3236,-80,73,52,62.11
2022-10-10T06:08:43Z,311472,56.18,93.66,103.41,3238,-80,73,52,61.62
2022-10-10T06:10:55Z,311473,54.26,88.11,96.53,3240,-80,73,52,58.11
2022-10-10T06:12:43Z,311474,54.91,90.45,99.24,3242,-80,72,52,59.47
2022-10-10T06:14:43Z,311475,54.66,90.11,99.91,3244,-81,72,52,59.40
2022-10-10T06:16:43Z,311476,53.57,89.70,100.22,3246,-82,73,52,58.98
2022-10-10T06:18:42Z,311477,53.83,91.44,102.11,3248,-82,72,51,60.24
2022-10-10T06:20:43Z,311478,54.24,88.98,99.69,3250,-85,73,51,58.47
2022-10-10T06:22:44Z,311479,54.17,89.45,99.77,3252,-80,73,51,58.91
2022-10-10T06:24:42Z,311480,55.04,91.52,105.08,3254,-80,73,51,60.21
2022-10-10T06:26:55Z,311481,55.20,91.62,103.41,3256,-82,72,51,60.32
2022-10-10T06:28:42Z,311482,53.09,89.27,100.73,3258,-80,72,52,58.86
2022-10-10T06:30:42Z,311483,53.02,90.02,102.00,3260,-81,72,52,59.26
2022-10-10T06:32:43Z,311484,53.25,87.89,97.81,3262,-81,72,52,57.85
2022-10-10T06:34:43Z,311485,53.48,88.11,97.11,3264,-83,72,52,58.04
2022-10-10T06:36:43Z,311486,54.85,90.69,99.54,3266,-81,72,52,59.78
2022-10-10T06:38:42Z,311487,54.35,90.57,101.63,3268,-83,72,52,59.72
2022-10-10T06:40:42Z,311488,55.09,90.78,99.98,3270,-80,72,53,59.74
2022-10-10T06:42:54Z,311489,54.27,89.57,101.32,3272,-79,72,52,58.91
2022-10-10T06:44:43Z,311490,53.26,88.39,98.70,3274,-82,72,52,58.11
2022-10-10T06:46:43Z,311491,55.55,92.48,105.30,3276,-83,72,52,60.95
2022-10-10T06:48:42Z,311492,55.22,90.63,101.26,3278,-80,72,52,59.78
2022-10-10T06:50:43Z,311493,55.04,91.37,100.67,3280,-82,72,53,60.30
2022-10-10T06:52:42Z,311494,54.55,89.78,101.76,3282,-82,72,53,59.13
2022-10-10T06:54:42Z,311495,54.72,91.35,102.26,3284,-83,72,53,60.09
2022-10-10T06:56:42Z,311496,56.16,93.22,104.22,3286,-82,72,52,61.47
2022-10-10T06:58:54Z,311497,55.78,90.49,101.09,3288,-78,72,53,59.62
2022-10-10T07:00:42Z,311498,55.04,91.96,101.80,3290,-80,72,53,60.65
2022-10-10T07:02:43Z,311499,56.55,92.95,103.69,3292,-79,72,53,61.20
2022-10-10T07:04:43Z,311500,54.11,90.74,98.60,3294,-80,71,53,59.68
2022-10-10T07:06:43Z,311501,55.70,93.65,102.76,3296,-77,71,52,61.76
2022-10-10T07:08:43Z,311502,56.09,92.22,103.24,3298,-81,71,53,60.71
2022-10-10T07:10:42Z,311503,55.56,93.26,104.74,3300,-80,71,53,61.47
2022-10-10T07:12:42Z,311504,56.17,97.21,109.31,3302,-81,71,53,64.00
2022-10-10T07:14:55Z,311505,55.00,91.58,103.40,3304,-78,71,54,60.15
2022-10-10T07:16:43Z,311506,55.85,94.57,105.96,3306,-81,71,54,62.26
2022-10-10T07:18:42Z,311507,56.75,95.52,104.93,3308,-80,71,53,63.02
2022-10-10T07:20:43Z,311508,57.09,93.64,102.84,3310,-80,71,53,61.71
2022-10-10T07:22:43Z,311509,56.87,95.06,104.11,3312,-85,71,53,62.70
2022-10-10T07:24:42Z,311510,55.26,93.98,106.77,3314,-79,71,54,62.00
2022-10-10T07:26:42Z,311511,56.54,93.19,102.39,3316,-83,71,54,61.51
2022-10-10T07:28:42Z,311512,57.61,95.52,106.74,3318,-82,70,54,62.89
2022-10-10T07:30:55Z,311513,56.06,94.06,105.00,3320,-80,70,54,62.00
2022-10-10T07:32:42Z,311514,56.78,93.96,104.11,3322,-78,70,54,62.00
2022-10-10T07:34:43Z,311515,55.97,92.19,104.66,3324,-82,70,54,60.74
2022-10-10T07:36:43Z,311516,56.88,92.19,102.77,3326,-79,70,54,60.72
2022-10-10T07:38:43Z,311517,57.21,96.64,107.59,3328,-83,70,55,63.68
2022-10-10T07:40:42Z,311518,61.44,101.87,115.02,3330,-79,70,55,67.21
2022-10-10T07:42:43Z,311519,61.56,102.15,114.07,3332,-83,70,55,67.45
2022-10-10T07:44:43Z,311520,66.39,110.54,125.48,3334,-82,70,55,73.05
2022-10-10T07:46:55Z,311521,65.63,107.74,119.25,3336,-79,70,55,71.00
2022-10-10T07:48:43Z,311522,62.58,102.79,116.94,3338,-78,70,55,67.83
2022-10-10T07:50:43Z,311523,62.35,106.04,119.44,3340,-83,70,55,69.85
2022-10-10T07:52:43Z,311524,63.25,106.38,119.85,3342,-79,70,55,70.24
2022-10-10T07:54:43Z,311525,61.37,101.39,111.79,3344,-83,70,56,66.88
2022-10-10T07:56:43Z,311526,60.83,103.31,116.44,3346,-79,69,56,68.08
2022-10-10T07:58:43Z,311527,61.71,101.62,114.67,3348,-81,69,56,67.13
2022-10-10T08:00:43Z,311528,60.86,101.36,111.36,3350,-79,70,55,66.81
2022-10-10T08:02:55Z,311529,61.35,101.38,114.02,3352,-83,70,55,66.82
2022-10-10T08:04:43Z,311530,60.09,99.52,112.57,3354,-81,69,55,65.45
2022-10-10T08:06:43Z,311531,61.15,100.77,111.75,3356,-84,69,55,66.44
2022-10-10T08:08:43Z,311532,65.26,107.36,120.83,3358,-80,69,56,70.81
2022-10-10T08:10:43Z,311533,62.67,106.37,118.17,3360,-80,69,56,70.11
2022-10-10T08:12:43Z,311534,60.23,99.82,112.39,3362,-84,69,56,65.72
2022-10-10T08:14:43Z,311535,58.12,97.94,108.65,3364,-82,69,56,64.67
2022-10-10T08:16:43Z,311536,56.54,96.09,108.49,3366,-82,69,56,63.19
2022-10-10T08:18:55Z,311537,57.28,98.33,109.07,3368,-79,69,57,64.83
2022-10-10T08:20:43Z,311538,58.93,97.54,109.12,3370,-82,69,57,64.32
2022-10-10T08:22:43Z,311539,58.28,98.39,110.94,3372,-84,69,56,64.81
2022-10-10T08:24:43Z,311540,58.17,97.72,109.46,3374,-80,69,56,64.43
2022-10-10T08:26:42Z,311541,57.98,96.05,106.82,3376,-81,69,57,63.16
2022-10-10T08:28:43Z,311542,57.98,97.62,107.88,3378,-80,69,57,64.41
2022-10-10T08:30:43Z,311543,57.81,97.89,109.13,3380,-80,69,57,64.49
2022-10-10T08:32:43Z,311544,57.11,95.37,107.31,3382,-80,69,57,62.80
2022-10-10T08:34:55Z,311545,56.93,95.96,106.57,3384,-84,69,57,63.34
2022-10-10T08:36:43Z,311546,57.15,99.20,110.05,3386,-83,69,57,65.44
2022-10-10T08:38:43Z,311547,58.13,96.81,107.65,3388,-82,69,57,63.81
2022-10-10T08:40:43Z,311548,57.98,97.70,112.62,3390,-83,68,57,64.38
2022-10-10T08:42:43Z,311549,57.94,97.15,109.44,3392,-80,68,57,64.11
2022-10-10T08:44:43Z,311550,58.11,98.18,109.59,3394,-80,68,57,64.68
2022-10-10T08:46:43Z,311551,58.13,97.55,110.42,3396,-83,68,57,64.24
2022-10-10T08:48:43Z,311552,58.85,99.17,112.07,3398,-79,68,57,65.44
2022-10-10T08:50:55Z,311553,57.82,97.91,110.96,3400,-82,68,57,64.51
2022-10-10T08:52:43Z,311554,57.07,96.36,109.78,3402,-80,68,57,63.29
2022-10-10T08:54:43Z,311555,58.51,99.23,112.34,3404,-84,68,58,65.49
2022-10-10T08:56:43Z,311556,59.25,98.53,110.65,3406,-81,68,58,64.80
2022-10-10T08:58:43Z,311557,58.30,99.96,111.19,3408,-82,68,58,65.80
2022-10-10T09:00:43Z,311558,66.22,111.47,127.00,3410,-80,68,58,73.40
2022-10-10T09:02:43Z,311559,61.31,102.53,116.48,3412,-80,68,58,67.52
2022-10-10T09:04:43Z,311560,58.00,97.60,108.06,3414,-84,68,58,64.37
2022-10-10T09:06:55Z,311561,58.52,98.17,110.93,3416,-80,68,58,64.57
2022-10-10T09:08:43Z,311562,57.91,98.04,111.74,3418,-80,68,58,64.63
2022-10-10T09:10:43Z,311563,58.77,99.82,114.16,3420,-79,68,58,65.80
2022-10-10T09:12:43Z,311564,58.94,98.69,112.28,3422,-81,68,58,65.02
2022-10-10T09:14:43Z,311565,58.30,99.72,115.04,3424,-85,68,57,65.79
2022-10-10T09:16:43Z,311566,58.24,100.98,112.71,3426,-78,68,58,66.64
2022-10-10T09:18:43Z,311567,58.36,98.11,113.11,3428,-81,68,58,64.68
2022-10-10T09:20:43Z,311568,57.51,96.25,109.16,3430,-84,68,58,63.49
2022-10-10T09:22:55Z,311569,59.36,99.53,112.96,3432,-80,68,58,65.64
2022-10-10T09:24:43Z,311570,58.69,96.67,109.10,3434,-85,68,58,63.67
2022-10-10T09:26:43Z,311571,56.82,97.31,109.33,3436,-83,67,58,64.15
2022-10-10T09:28:43Z,311572,58.45,99.47,111.07,3438,-80,67,58,65.53
2022-10-10T09:30:43Z,311573,60.13,102.07,115.02,3440,-81,67,59,67.33
2022-10-10T09:32:43Z,311574,59.83,101.88,112.96,3442,-78,67,59,67.08
2022-10-10T09:34:43Z,311575,62.50,103.25,117.73,3444,-80,67,59,68.04
2022-10-10T09:36:43Z,311576,59.91,99.96,113.71,3446,-83,67,59,66.00
2022-10-10T09:38:55Z,311577,61.94,102.06,115.08,3448,-80,66,59,67.17
2022-10-10T09:40:43Z,311578,59.00,99.93,113.63,3450,-81,67,59,65.88
2022-10-10T09:42:43Z,311579,60.81,103.09,115.88,3452,-81,67,59,67.93
2022-10-10T09:44:43Z,311580,59.51,102.11,113.44,3454,-82,66,59,67.40
2022-10-10T09:46:43Z,311581,59.16,100.80,112.89,3456,-81,66,59,66.55
2022-10-10T09:48:43Z,311582,59.98,100.25,111.81,3458,-85,66,59,66.06
2022-10-10T09:50:43Z,311583,58.19,99.91,111.74,3460,-85,66,59,65.83
